4.641589e-01 2.692277e-01
9.707929e-02 8.893882e-02
1.073208e-01 4.246032e-02
1.040780e-01 2.052538e-02
1.054016e-01 1.133611e-02
1.033073e-01 7.193590e-03
1.054428e-01 5.442737e-03
1.030805e-01 4.595255e-03
1.043928e-01 4.141028e-03
1.078567e-01 3.999514e-03
8.428711e-02 2.503404e-03
8.657632e-02 2.297927e-03
8.413624e-02 2.210338e-03
8.205540e-02 2.163280e-03
8.507553e-02 2.207938e-03
8.154795e-02 2.170078e-03
8.301429e-02 2.161161e-03
8.537447e-02 2.196614e-03
8.352713e-02 2.161713e-03
8.493629e-02 2.132743e-03
6.828270e-02 1.342006e-03
6.879762e-02 1.291057e-03
6.923626e-02 1.289900e-03
6.945207e-02 1.284628e-03
6.834804e-02 1.286322e-03
6.827546e-02 1.279653e-03
6.924393e-02 1.283014e-03
6.946759e-02 1.272290e-03
7.034309e-02 1.290850e-03
6.966275e-02 1.285097e-03
5.545116e-02 7.796340e-04
5.501379e-02 7.665004e-04
5.532255e-02 7.712697e-04
5.603033e-02 7.777740e-04
5.603033e-02 7.784985e-04
5.693250e-02 7.795447e-04
5.472077e-02 7.648546e-04
5.606981e-02 7.744829e-04
5.427678e-02 7.603260e-04
5.613254e-02 7.702313e-04
4.377163e-02 4.686020e-04
4.466993e-02 4.694474e-04
4.454324e-02 4.698359e-04
4.464209e-02 4.712362e-04
4.483573e-02 4.706622e-04
4.476992e-02 4.704764e-04
4.483303e-02 4.706357e-04
4.464739e-02 4.696039e-04
4.532579e-02 4.723073e-04
4.572962e-02 4.745464e-04
3.476685e-02 2.859751e-04
3.555306e-02 2.894684e-04
3.563868e-02 2.907372e-04
3.558775e-02 2.909962e-04
3.570020e-02 2.909725e-04
3.590115e-02 2.907107e-04
3.598069e-02 2.912682e-04
3.595725e-02 2.915834e-04
3.627713e-02 2.927675e-04
3.614077e-02 2.916190e-04
2.775875e-02 1.762374e-04
2.818412e-02 1.785119e-04
2.842696e-02 1.798008e-04
2.876004e-02 1.811759e-04
2.878517e-02 1.810156e-04
2.872750e-02 1.807342e-04
2.905374e-02 1.819744e-04
2.889935e-02 1.809271e-04
2.896380e-02 1.816165e-04
2.889749e-02 1.813582e-04
2.225737e-02 1.100554e-04
2.251870e-02 1.114205e-04
2.266967e-02 1.120627e-04
2.274223e-02 1.124393e-04
2.280608e-02 1.127439e-04
2.299082e-02 1.132466e-04
2.301827e-02 1.134150e-04
2.305884e-02 1.134949e-04
2.308282e-02 1.134839e-04
2.305893e-02 1.134052e-04
1.771573e-02 6.679982e-05
1.805233e-02 6.689731e-05
1.795199e-02 6.581346e-05
1.807305e-02 6.501838e-05
1.809959e-02 6.316744e-05
1.816393e-02 6.122036e-05
1.825874e-02 5.871471e-05
1.828129e-02 5.493128e-05
1.826056e-02 4.761416e-05
1.827225e-02 3.239337e-17
