4.641589e-01 4.036113e-01
1.073208e-01 5.637784e-02
1.079471e-01 2.190897e-02
1.037283e-01 1.577574e-02
1.041171e-01 1.438489e-02
1.066225e-01 1.451046e-02
1.031936e-01 1.452284e-02
1.057745e-01 1.436457e-02
3.333333e-01 4.791336e-01
1.105578e-01 4.686984e-02
8.372275e-02 1.274698e-02
8.268449e-02 9.506110e-03
8.416967e-02 9.084607e-03
2.292489e-01 3.226075e-01
8.880224e-02 2.832863e-02
8.537447e-02 1.115742e-02
1.907857e-01 3.318972e-01
8.767088e-02 3.366447e-02
8.357586e-02 1.228114e-02
8.068219e-02 9.388402e-03
6.404310e-02 5.601006e-03
6.637945e-02 5.374877e-03
6.721550e-02 5.408715e-03
6.807384e-02 5.384226e-03
6.643130e-02 5.372461e-03
6.745534e-02 5.337195e-03
6.815995e-02 5.333653e-03
1.030053e-01 1.800882e-01
7.129889e-02 1.574996e-02
6.701934e-02 6.216742e-03
5.307108e-02 3.376869e-03
5.430574e-02 3.186446e-03
5.445440e-02 3.214520e-03
3.635657e-02 1.237377e-01
5.779126e-02 6.890910e-03
5.332200e-02 3.361105e-03
5.369083e-02 3.213668e-03
5.486499e-02 3.233738e-03
5.488312e-02 3.314560e-03
5.433766e-02 3.232244e-03
4.323096e-02 1.981074e-03
4.373986e-02 1.924945e-03
1.493802e-01 9.373492e-02
6.884997e-02 2.677015e-02
4.388973e-02 3.151323e-03
4.283547e-02 1.985700e-03
1.009858e-01 1.199699e-01
4.833234e-02 4.755073e-03
4.390830e-02 2.019780e-03
4.409825e-02 1.908189e-03
1.266713e-01 7.465729e-02
3.704017e-02 2.680358e-03
3.449502e-02 1.217308e-03
1.134409e-01 6.796367e-02
3.641265e-02 2.498843e-03
3.480248e-02 1.206059e-03
1.134409e-01 6.736182e-02
3.676571e-02 2.265382e-03
3.514506e-02 1.178289e-03
3.551480e-02 1.152057e-03
9.265913e-02 6.421366e-02
2.949051e-02 1.602234e-03
8.701138e-02 4.479247e-02
2.927878e-02 1.547998e-03
2.796626e-02 7.292847e-04
2.842457e-02 6.998080e-04
2.880120e-02 7.079944e-04
2.876163e-02 7.192448e-04
2.877053e-02 7.193366e-04
2.891890e-02 7.211792e-04
2.207186e-02 4.323837e-04
2.242992e-02 4.299909e-04
6.041890e-02 3.339494e-02
2.373670e-02 8.631475e-04
2.220493e-02 4.388750e-04
2.245562e-02 4.272684e-04
2.262434e-02 4.314939e-04
2.272416e-02 4.385300e-04
2.261613e-02 4.378510e-04
2.285234e-02 4.397086e-04
1.771938e-02 2.641202e-04
7.735981e-02 1.833634e-02
1.830866e-02 5.088786e-04
1.788032e-02 2.687230e-04
4.465137e-02 2.824842e-02
1.842842e-02 5.457281e-04
1.779190e-02 2.685219e-04
7.290165e-02 1.661981e-02
1.862479e-02 4.641358e-04
1.819813e-02 3.135872e-17
