4.641589e-01 4.542545e-01
1.106576e-01 3.715641e-01
1.139984e-01 3.344532e-01
1.138300e-01 3.082196e-01
1.133307e-01 2.910668e-01
1.108582e-01 2.768738e-01
1.104584e-01 2.692885e-01
1.162216e-01 2.479594e-01
1.114690e-01 2.341384e-01
1.143952e-01 2.240144e-01
8.769058e-02 1.929528e-01
8.926302e-02 1.749142e-01
8.646425e-02 1.607159e-01
8.555230e-02 1.541900e-01
8.657632e-02 1.534506e-01
8.753346e-02 1.492581e-01
8.794832e-02 1.502338e-01
8.962570e-02 1.479266e-01
8.992886e-02 1.490562e-01
8.695414e-02 1.467297e-01
6.936697e-02 1.255540e-01
6.833350e-02 1.164713e-01
6.880509e-02 1.122622e-01
6.788166e-02 1.124769e-01
6.974143e-02 1.117222e-01
6.900043e-02 1.105973e-01
6.733842e-02 1.095457e-01
6.818876e-02 1.103811e-01
6.856031e-02 1.101738e-01
6.675910e-02 1.092734e-01
5.427967e-02 9.262198e-02
5.385526e-02 8.550434e-02
5.422769e-02 8.301371e-02
5.377140e-02 8.085484e-02
5.458102e-02 8.052631e-02
5.407007e-02 7.930250e-02
5.434057e-02 7.994805e-02
5.441635e-02 7.943691e-02
5.496198e-02 8.001355e-02
5.369083e-02 7.885280e-02
4.313129e-02 6.509123e-02
4.280745e-02 5.849498e-02
4.207334e-02 5.587446e-02
4.263424e-02 5.455971e-02
4.260016e-02 5.427682e-02
4.188289e-02 5.388382e-02
4.206290e-02 5.313065e-02
4.284669e-02 5.272283e-02
4.244973e-02 5.246346e-02
4.266402e-02 5.220905e-02
3.381394e-02 4.324689e-02
3.380045e-02 3.825413e-02
3.361541e-02 3.587717e-02
3.340898e-02 3.502487e-02
3.335559e-02 3.488288e-02
3.390860e-02 3.522335e-02
3.343186e-02 3.526915e-02
3.394614e-02 3.530438e-02
3.418403e-02 3.507902e-02
3.399497e-02 3.529224e-02
2.660849e-02 2.897691e-02
2.688100e-02 2.533295e-02
2.679677e-02 2.362012e-02
2.696965e-02 2.286919e-02
2.683382e-02 2.263638e-02
2.694957e-02 2.282140e-02
2.724701e-02 2.295361e-02
2.727260e-02 2.296518e-02
2.718137e-02 2.300990e-02
2.698589e-02 2.287521e-02
2.136087e-02 1.837076e-02
2.119646e-02 1.602630e-02
2.130207e-02 1.472669e-02
2.129206e-02 1.419783e-02
2.131052e-02 1.403570e-02
2.160356e-02 1.406418e-02
2.148734e-02 1.411012e-02
2.164211e-02 1.417603e-02
2.151463e-02 1.419347e-02
2.147350e-02 1.418729e-02
1.704350e-02 1.145460e-02
1.694415e-02 1.002059e-02
1.690520e-02 9.287843e-03
1.682516e-02 8.995775e-03
1.695389e-02 8.896588e-03
1.700392e-02 8.903440e-03
1.696610e-02 8.908268e-03
1.707960e-02 8.908924e-03
1.715581e-02 8.932700e-03
1.703651e-02 4.293366e-17
